doc_id,word_count,chars,path
VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement,7479,44986,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement_cleaned.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT,10999,69404,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT_cleaned.txt
VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,2378,14696,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement_cleaned.txt
VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,8536,53419,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT_cleaned.txt
"VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT",190,1188,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT_cleaned.txt"
"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7340,45790,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,5957,35761,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement_cleaned.txt
"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",7858,48146,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT_cleaned.txt"
VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,7235,45762,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement_cleaned.txt
VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,8225,57384,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT_cleaned.txt
"VIVINT SOLAR, INC. - NON-COMPETITION AGREEMENT",522,3430,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VIVINT SOLAR, INC. - NON-COMPETITION AGREEMENT_cleaned.txt"
"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",3283,20212,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT_cleaned.txt"
VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,1668,10447,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement_cleaned.txt
WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,4244,25755,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT_cleaned.txt
WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,4678,28661,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT_cleaned.txt
"WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",6448,39049,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WASTE2ENERGYHOLDINGS,INC_06_03_2010-EX-10.2-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
WatchitMediaInc_20061201_8-K_EX-10.1_4148672_EX-10.1_Content License Agreement,347,2074,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WatchitMediaInc_20061201_8-K_EX-10.1_4148672_EX-10.1_Content License Agreement_cleaned.txt
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,7572,48292,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement_cleaned.txt
WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,3053,19009,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT_cleaned.txt
WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,2405,14829,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement_cleaned.txt
WELLSFARGOMORTGAGEBACKEDSECURITIES2006-6TRUST_05_11_2006-EX-10.3-Yield Maintenance Agreement,5439,33336,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WELLSFARGOMORTGAGEBACKEDSECURITIES2006-6TRUST_05_11_2006-EX-10.3-Yield Maintenance Agreement_cleaned.txt
WESTERN COPPER - NON-COMPETITION AGREEMENT,2671,16126,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WESTERN COPPER - NON-COMPETITION AGREEMENT_cleaned.txt
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,13036,82539,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement_cleaned.txt
"WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTION AGREEMENT",10611,68289,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTION AGREEMENT_cleaned.txt"
WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement,953,6293,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement_cleaned.txt
WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,4655,28635,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT_cleaned.txt
WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT,11037,70973,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT_cleaned.txt
WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,11208,65342,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT_cleaned.txt
"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",1842,11943,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT_cleaned.txt"
XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),19728,128903,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3)_cleaned.txt
XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,2521,16025,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement_cleaned.txt
"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",887,5705,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",2921,18005,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement_cleaned.txt"
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,8729,51950,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement_cleaned.txt
XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT,6728,40728,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT_cleaned.txt
ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,20296,126691,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT_cleaned.txt
ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,27755,174866,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement_cleaned.txt
ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT,1349,9501,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT_cleaned.txt
"Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT",7144,46933,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT_cleaned.txt"
ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,1526,9021,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement_cleaned.txt
